;sp1;sp2;sp1_inc;sp2_inc;obs_cooccur;prob_cooccur;exp_cooccur;p_lt;p_gt;Negative_association;Positive_association;sp1_name;sp2_name;Experimento
4581;6;13;11;2;0;0.004;0.3;0.70849;1;0;0;Felis.silvestris;Homo.sapiens;59
4582;7;8;30;42;22;0.257;18;0.98751;0.04134;0;1;Crocuta.crocuta;Canis.lupus;59
4583;7;9;30;39;18;0.239;16.7;0.80717;0.35183;0;0;Crocuta.crocuta;Vulpes.vulpes;59
4584;7;10;30;2;1;0.012;0.9;0.81988;0.67702;0;0;Crocuta.crocuta;Vulpes.lagopus;59
4585;7;11;30;11;5;0.067;4.7;0.70099;0.55179;0;0;Crocuta.crocuta;Meles.meles;59
4586;7;12;30;50;19;0.306;21.4;0.15132;0.94095;0;0;Crocuta.crocuta;Homo_neand;59
4587;7;13;30;2;2;0.012;0.9;1;0.18012;0;0;Crocuta.crocuta;Homo.sapiens;59
4588;8;9;42;39;26;0.334;23.4;0.9361;0.1512;0;0;Canis.lupus;Vulpes.vulpes;59
4589;8;10;42;2;1;0.017;1.2;0.64348;0.84348;0;0;Canis.lupus;Vulpes.lagopus;59
4590;8;11;42;11;10;0.094;6.6;0.99802;0.02102;0;1;Canis.lupus;Meles.meles;59
4591;8;12;42;50;27;0.429;30;0.08702;0.97288;0;0;Canis.lupus;Homo_neand;59
4592;8;13;42;2;1;0.017;1.2;0.64348;0.84348;0;0;Canis.lupus;Homo.sapiens;59
4593;9;10;39;2;1;0.016;1.1;0.69317;0.80745;0;0;Vulpes.vulpes;Vulpes.lagopus;59
4594;9;11;39;11;10;0.088;6.1;0.99923;0.00988;0;1;Vulpes.vulpes;Meles.meles;59
4595;9;12;39;50;27;0.398;27.9;0.42645;0.76413;0;0;Vulpes.vulpes;Homo_neand;59
4596;9;13;39;2;1;0.016;1.1;0.69317;0.80745;0;0;Vulpes.vulpes;Homo.sapiens;59
4597;10;11;2;11;0;0.004;0.3;0.70849;1;0;0;Vulpes.lagopus;Meles.meles;59
4598;10;12;2;50;0;0.02;1.4;0.07867;1;0;0;Vulpes.lagopus;Homo_neand;59
4599;10;13;2;2;0;0.001;0.1;0.94327;1;0;0;Vulpes.lagopus;Homo.sapiens;59
4600;11;12;11;50;7;0.112;7.9;0.38495;0.8387;0;0;Meles.meles;Homo_neand;59
4601;11;13;11;2;0;0.004;0.3;0.70849;1;0;0;Meles.meles;Homo.sapiens;59
4602;12;13;50;2;0;0.02;1.4;0.07867;1;0;0;Homo_neand;Homo.sapiens;59
4603;1;2;18;32;9;0.118;8.2;0.75768;0.43944;0;0;Ursus.arctos;Ursus.spelaeus;60
4604;1;3;18;7;3;0.026;1.8;0.93328;0.251;0;0;Ursus.arctos;Panthera.spelaea;60
4605;1;4;18;6;1;0.022;1.5;0.51206;0.84473;0;0;Ursus.arctos;Panthera.leo;60
4606;1;5;18;11;2;0.04;2.8;0.41965;0.84049;0;0;Ursus.arctos;Panthera.pardus;60
4607;1;6;18;10;4;0.037;2.6;0.92927;0.22776;0;0;Ursus.arctos;Felis.silvestris;60
4608;1;7;18;30;11;0.11;7.7;0.98165;0.06226;0;0;Ursus.arctos;Crocuta.crocuta;60
4609;1;8;18;43;14;0.158;11.1;0.97636;0.08294;0;0;Ursus.arctos;Canis.lupus;60
4610;1;9;18;42;12;0.154;10.8;0.82825;0.35135;0;0;Ursus.arctos;Vulpes.vulpes;60
4611;1;10;18;2;0;0.007;0.5;0.54907;1;0;0;Ursus.arctos;Vulpes.lagopus;60
4612;1;11;18;12;1;0.044;3.1;0.1216;0.9806;0;0;Ursus.arctos;Meles.meles;60
4613;1;12;18;51;11;0.187;13.1;0.16016;0.94329;0;0;Ursus.arctos;Homo_neand;60
4614;1;13;18;2;2;0.007;0.5;1;0.06335;0;0;Ursus.arctos;Homo.sapiens;60
4615;2;3;32;7;5;0.046;3.2;0.96847;0.14963;0;0;Ursus.spelaeus;Panthera.spelaea;60
4616;2;4;32;6;4;0.039;2.7;0.93473;0.25808;0;0;Ursus.spelaeus;Panthera.leo;60
4617;2;5;32;11;5;0.072;5;0.62366;0.63326;0;0;Ursus.spelaeus;Panthera.pardus;60
4618;2;6;32;10;6;0.065;4.6;0.90694;0.26168;0;0;Ursus.spelaeus;Felis.silvestris;60
4619;2;7;32;30;18;0.196;13.7;0.99008;0.03299;0;1;Ursus.spelaeus;Crocuta.crocuta;60
4620;2;8;32;43;27;0.281;19.7;0.99997;0.00028;0;1;Ursus.spelaeus;Canis.lupus;60
4621;2;9;32;42;24;0.274;19.2;0.99569;0.01694;0;1;Ursus.spelaeus;Vulpes.vulpes;60
4622;2;10;32;2;0;0.013;0.9;0.2911;1;0;0;Ursus.spelaeus;Vulpes.lagopus;60
4623;2;11;32;12;9;0.078;5.5;0.99526;0.02699;0;1;Ursus.spelaeus;Meles.meles;60
4624;2;12;32;51;19;0.333;23.3;0.01958;0.99553;1;0;Ursus.spelaeus;Homo_neand;60
4625;2;13;32;2;2;0.013;0.9;1;0.20538;0;0;Ursus.spelaeus;Homo.sapiens;60
4626;3;4;7;6;0;0.009;0.6;0.51821;1;0;0;Panthera.spelaea;Panthera.leo;60
4627;3;5;7;11;1;0.016;1.1;0.69803;0.71542;0;0;Panthera.spelaea;Panthera.pardus;60
4628;3;6;7;10;0;0.014;1;0.32217;1;0;0;Panthera.spelaea;Felis.silvestris;60
4629;3;7;7;30;4;0.043;3;0.88577;0.3401;0;0;Panthera.spelaea;Crocuta.crocuta;60
4630;3;8;7;43;6;0.061;4.3;0.97312;0.16419;0;0;Panthera.spelaea;Canis.lupus;60
4631;3;9;7;42;4;0.06;4.2;0.58673;0.71915;0;0;Panthera.spelaea;Vulpes.vulpes;60
4632;3;10;7;2;1;0.003;0.2;0.9913;0.1913;0;0;Panthera.spelaea;Vulpes.lagopus;60
4633;3;11;7;12;1;0.017;1.2;0.65599;0.74918;0;0;Panthera.spelaea;Meles.meles;60
4634;3;12;7;51;3;0.073;5.1;0.0809;0.98644;0;0;Panthera.spelaea;Homo_neand;60
4635;3;13;7;2;0;0.003;0.2;0.8087;1;0;0;Panthera.spelaea;Homo.sapiens;60
4636;4;5;6;11;0;0.013;0.9;0.34365;1;0;0;Panthera.leo;Panthera.pardus;60
4637;4;6;6;10;1;0.012;0.9;0.79837;0.61817;0;0;Panthera.leo;Felis.silvestris;60
4638;4;7;6;30;5;0.037;2.6;0.99547;0.048;0;1;Panthera.leo;Crocuta.crocuta;60
4639;4;8;6;43;5;0.053;3.7;0.9535;0.24472;0;0;Panthera.leo;Canis.lupus;60
4640;4;9;6;42;5;0.051;3.6;0.95999;0.22167;0;0;Panthera.leo;Vulpes.vulpes;60
4641;4;10;6;2;0;0.002;0.2;0.83478;1;0;0;Panthera.leo;Vulpes.lagopus;60
4642;4;11;6;12;1;0.015;1;0.72806;0.6913;0;0;Panthera.leo;Meles.meles;60
4643;4;12;6;51;3;0.062;4.4;0.19633;0.95758;0;0;Panthera.leo;Homo_neand;60
4644;4;13;6;2;0;0.002;0.2;0.83478;1;0;0;Panthera.leo;Homo.sapiens;60
4645;5;6;11;10;5;0.022;1.6;0.99944;0.00639;0;1;Panthera.pardus;Felis.silvestris;60
4646;5;7;11;30;7;0.067;4.7;0.96754;0.11844;0;0;Panthera.pardus;Crocuta.crocuta;60
4647;5;8;11;43;7;0.097;6.8;0.68593;0.57543;0;0;Panthera.pardus;Canis.lupus;60
4648;5;9;11;42;9;0.094;6.6;0.97898;0.09891;0;0;Panthera.pardus;Vulpes.vulpes;60
4649;5;10;11;2;0;0.004;0.3;0.70849;1;0;0;Panthera.pardus;Vulpes.lagopus;60
4650;5;11;11;12;3;0.027;1.9;0.91428;0.2806;0;0;Panthera.pardus;Meles.meles;60
4651;5;12;11;51;8;0.114;8;0.62537;0.65978;0;0;Panthera.pardus;Homo_neand;60
4652;5;13;11;2;0;0.004;0.3;0.70849;1;0;0;Panthera.pardus;Homo.sapiens;60
4653;6;7;10;30;5;0.061;4.3;0.79948;0.43689;0;0;Felis.silvestris;Crocuta.crocuta;60
4654;6;8;10;43;6;0.088;6.1;0.59089;0.67882;0;0;Felis.silvestris;Canis.lupus;60
4655;6;9;10;42;10;0.086;6;1;0.00371;0;1;Felis.silvestris;Vulpes.vulpes;60
4656;6;10;10;2;0;0.004;0.3;0.73292;1;0;0;Felis.silvestris;Vulpes.lagopus;60
4657;6;11;10;12;4;0.024;1.7;0.9898;0.0607;0;0;Felis.silvestris;Meles.meles;60
4658;6;12;10;51;7;0.104;7.3;0.5476;0.73519;0;0;Felis.silvestris;Homo_neand;60
4659;6;13;10;2;0;0.004;0.3;0.73292;1;0;0;Felis.silvestris;Homo.sapiens;60
4660;7;8;30;43;23;0.263;18.4;0.99468;0.02073;0;1;Crocuta.crocuta;Canis.lupus;60
4661;7;9;30;42;22;0.257;18;0.98751;0.04134;0;1;Crocuta.crocuta;Vulpes.vulpes;60
4662;7;10;30;2;1;0.012;0.9;0.81988;0.67702;0;0;Crocuta.crocuta;Vulpes.lagopus;60
4663;7;11;30;12;6;0.073;5.1;0.80811;0.40612;0;0;Crocuta.crocuta;Meles.meles;60
4664;7;12;30;51;19;0.312;21.9;0.10057;0.9656;0;0;Crocuta.crocuta;Homo_neand;60
4665;7;13;30;2;2;0.012;0.9;1;0.18012;0;0;Crocuta.crocuta;Homo.sapiens;60
4666;8;9;43;42;30;0.369;25.8;0.99074;0.032;0;1;Canis.lupus;Vulpes.vulpes;60
4667;8;10;43;2;1;0.018;1.2;0.62609;0.85466;0;0;Canis.lupus;Vulpes.lagopus;60
4668;8;11;43;12;10;0.105;7.4;0.98396;0.0793;0;0;Canis.lupus;Meles.meles;60
4669;8;12;43;51;28;0.448;31.3;0.05671;0.98518;0;0;Canis.lupus;Homo_neand;60
4670;8;13;43;2;1;0.018;1.2;0.62609;0.85466;0;0;Canis.lupus;Homo.sapiens;60
4671;9;10;42;2;1;0.017;1.2;0.64348;0.84348;0;0;Vulpes.vulpes;Vulpes.lagopus;60
4672;9;11;42;12;10;0.103;7.2;0.98769;0.06459;0;0;Vulpes.vulpes;Meles.meles;60
4673;9;12;42;51;29;0.437;30.6;0.27537;0.87607;0;0;Vulpes.vulpes;Homo_neand;60
4674;9;13;42;2;1;0.017;1.2;0.64348;0.84348;0;0;Vulpes.vulpes;Homo.sapiens;60
4675;10;11;2;12;0;0.005;0.3;0.68447;1;0;0;Vulpes.lagopus;Meles.meles;60
4676;10;12;2;51;0;0.021;1.5;0.07081;1;0;0;Vulpes.lagopus;Homo_neand;60
4677;10;13;2;2;0;0.001;0.1;0.94327;1;0;0;Vulpes.lagopus;Homo.sapiens;60
4678;11;12;12;51;8;0.125;8.7;0.41755;0.81444;0;0;Meles.meles;Homo_neand;60
4679;11;13;12;2;0;0.005;0.3;0.68447;1;0;0;Meles.meles;Homo.sapiens;60
4680;12;13;51;2;0;0.021;1.5;0.07081;1;0;0;Homo_neand;Homo.sapiens;60
4681;1;2;15;33;8;0.101;7.1;0.79769;0.40043;0;0;Ursus.arctos;Ursus.spelaeus;61
4682;1;3;15;5;2;0.015;1.1;0.93772;0.28988;0;0;Ursus.arctos;Panthera.spelaea;61
4683;1;4;15;8;2;0.024;1.7;0.77385;0.54859;0;0;Ursus.arctos;Panthera.leo;61
4684;1;5;15;12;2;0.037;2.6;0.49861;0.79006;0;0;Ursus.arctos;Panthera.pardus;61
4685;1;6;15;10;4;0.031;2.1;0.96891;0.13084;0;0;Ursus.arctos;Felis.silvestris;61
4686;1;7;15;29;8;0.089;6.2;0.91108;0.22267;0;0;Ursus.arctos;Crocuta.crocuta;61
4687;1;8;15;42;12;0.129;9;0.98444;0.06577;0;0;Ursus.arctos;Canis.lupus;61
4688;1;9;15;41;8;0.126;8.8;0.42937;0.77733;0;0;Ursus.arctos;Vulpes.vulpes;61
4689;1;10;15;2;0;0.006;0.4;0.61491;1;0;0;Ursus.arctos;Vulpes.lagopus;61
4690;1;11;15;12;0;0.037;2.6;0.04124;1;1;0;Ursus.arctos;Meles.meles;61
4691;1;12;15;51;9;0.156;10.9;0.17364;0.94077;0;0;Ursus.arctos;Homo_neand;61
4692;1;13;15;1;1;0.003;0.2;1;0.21429;0;0;Ursus.arctos;Homo.sapiens;61
4693;2;3;33;5;3;0.034;2.4;0.85529;0.44494;0;0;Ursus.spelaeus;Panthera.spelaea;61
4694;2;4;33;8;5;0.054;3.8;0.90365;0.29169;0;0;Ursus.spelaeus;Panthera.leo;61
4695;2;5;33;12;6;0.081;5.7;0.70411;0.53792;0;0;Ursus.spelaeus;Panthera.pardus;61
4696;2;6;33;10;6;0.067;4.7;0.88919;0.29521;0;0;Ursus.spelaeus;Felis.silvestris;61
4697;2;7;33;29;19;0.195;13.7;0.99785;0.0092;0;1;Ursus.spelaeus;Crocuta.crocuta;61
4698;2;8;33;42;27;0.283;19.8;0.99994;0.00043;0;1;Ursus.spelaeus;Canis.lupus;61
4699;2;9;33;41;24;0.276;19.3;0.99441;0.02074;0;1;Ursus.spelaeus;Vulpes.vulpes;61
4700;2;10;33;2;0;0.013;0.9;0.27578;1;0;0;Ursus.spelaeus;Vulpes.lagopus;61
4701;2;11;33;12;9;0.081;5.7;0.9935;0.03467;0;1;Ursus.spelaeus;Meles.meles;61
4702;2;12;33;51;21;0.343;24;0.08539;0.97215;0;0;Ursus.spelaeus;Homo_neand;61
4703;2;13;33;1;1;0.007;0.5;1;0.47143;0;0;Ursus.spelaeus;Homo.sapiens;61
4704;3;4;5;8;0;0.008;0.6;0.53466;1;0;0;Panthera.spelaea;Panthera.leo;61
4705;3;5;5;12;1;0.012;0.9;0.79925;0.62141;0;0;Panthera.spelaea;Panthera.pardus;61
4706;3;6;5;10;0;0.01;0.7;0.45125;1;0;0;Panthera.spelaea;Felis.silvestris;61
4707;3;7;5;29;3;0.03;2.1;0.90973;0.33784;0;0;Panthera.spelaea;Crocuta.crocuta;61
4708;3;8;5;42;5;0.043;3;1;0.07029;0;0;Panthera.spelaea;Canis.lupus;61
4709;3;9;5;41;3;0.042;2.9;0.69543;0.66216;0;0;Panthera.spelaea;Vulpes.vulpes;61
4710;3;10;5;2;1;0.002;0.1;0.99586;0.13872;0;0;Panthera.spelaea;Vulpes.lagopus;61
4711;3;11;5;12;0;0.012;0.9;0.37859;1;0;0;Panthera.spelaea;Meles.meles;61
4712;3;12;5;51;2;0.052;3.6;0.11937;0.98271;0;0;Panthera.spelaea;Homo_neand;61
4713;3;13;5;1;0;0.001;0.1;0.92857;1;0;0;Panthera.spelaea;Homo.sapiens;61
4714;4;5;8;12;0;0.02;1.4;0.20304;1;0;0;Panthera.leo;Panthera.pardus;61
4715;4;6;8;10;1;0.016;1.1;0.68013;0.72897;0;0;Panthera.leo;Felis.silvestris;61
4716;4;7;8;29;6;0.047;3.3;0.99277;0.04849;0;1;Panthera.leo;Crocuta.crocuta;61
4717;4;8;8;42;6;0.069;4.8;0.90748;0.30257;0;0;Panthera.leo;Canis.lupus;61
4718;4;9;8;41;5;0.067;4.7;0.72744;0.56262;0;0;Panthera.leo;Vulpes.vulpes;61
4719;4;10;8;2;0;0.003;0.2;0.78302;1;0;0;Panthera.leo;Vulpes.lagopus;61
4720;4;11;8;12;1;0.02;1.4;0.58524;0.79696;0;0;Panthera.leo;Meles.meles;61
4721;4;12;8;51;3;0.083;5.8;0.0296;0.99606;1;0;Panthera.leo;Homo_neand;61
4722;4;13;8;1;0;0.002;0.1;0.88571;1;0;0;Panthera.leo;Homo.sapiens;61
4723;5;6;12;10;5;0.024;1.7;0.99895;0.0102;0;1;Panthera.pardus;Felis.silvestris;61
4724;5;7;12;29;8;0.071;5;0.98828;0.05257;0;0;Panthera.pardus;Crocuta.crocuta;61
4725;5;8;12;42;7;0.103;7.2;0.57096;0.67826;0;0;Panthera.pardus;Canis.lupus;61
4726;5;9;12;41;8;0.1;7;0.82753;0.38577;0;0;Panthera.pardus;Vulpes.vulpes;61
4727;5;10;12;2;0;0.005;0.3;0.68447;1;0;0;Panthera.pardus;Vulpes.lagopus;61
4728;5;11;12;12;3;0.029;2.1;0.88456;0.33565;0;0;Panthera.pardus;Meles.meles;61
4729;5;12;12;51;9;0.125;8.7;0.69465;0.58245;0;0;Panthera.pardus;Homo_neand;61
4730;5;13;12;1;0;0.002;0.2;0.82857;1;0;0;Panthera.pardus;Homo.sapiens;61
4731;6;7;10;29;5;0.059;4.1;0.82684;0.3975;0;0;Felis.silvestris;Crocuta.crocuta;61
4732;6;8;10;42;6;0.086;6;0.62957;0.64118;0;0;Felis.silvestris;Canis.lupus;61
4733;6;9;10;41;9;0.084;5.9;0.99717;0.02844;0;1;Felis.silvestris;Vulpes.vulpes;61
4734;6;10;10;2;0;0.004;0.3;0.73292;1;0;0;Felis.silvestris;Vulpes.lagopus;61
4735;6;11;10;12;4;0.024;1.7;0.9898;0.0607;0;0;Felis.silvestris;Meles.meles;61
4736;6;12;10;51;7;0.104;7.3;0.5476;0.73519;0;0;Felis.silvestris;Homo_neand;61
4737;6;13;10;1;0;0.002;0.1;0.85714;1;0;0;Felis.silvestris;Homo.sapiens;61
4738;7;8;29;42;22;0.249;17.4;0.99484;0.02018;0;1;Crocuta.crocuta;Canis.lupus;61
4739;7;9;29;41;18;0.243;17;0.7716;0.40106;0;0;Crocuta.crocuta;Vulpes.vulpes;61
4740;7;10;29;2;1;0.012;0.8;0.83188;0.66046;0;0;Crocuta.crocuta;Vulpes.lagopus;61
4741;7;11;29;12;5;0.071;5;0.63673;0.61423;0;0;Crocuta.crocuta;Meles.meles;61
4742;7;12;29;51;19;0.302;21.1;0.18685;0.92369;0;0;Crocuta.crocuta;Homo_neand;61
4743;7;13;29;1;1;0.006;0.4;1;0.41429;0;0;Crocuta.crocuta;Homo.sapiens;61
4744;8;9;42;41;27;0.351;24.6;0.92442;0.17332;0;0;Canis.lupus;Vulpes.vulpes;61
4745;8;10;42;2;1;0.017;1.2;0.64348;0.84348;0;0;Canis.lupus;Vulpes.lagopus;61
4746;8;11;42;12;10;0.103;7.2;0.98769;0.06459;0;0;Canis.lupus;Meles.meles;61
4747;8;12;42;51;28;0.437;30.6;0.12393;0.9579;0;0;Canis.lupus;Homo_neand;61
4748;8;13;42;1;0;0.009;0.6;0.4;1;0;0;Canis.lupus;Homo.sapiens;61
4749;9;10;41;2;1;0.017;1.2;0.66046;0.83188;0;0;Vulpes.vulpes;Vulpes.lagopus;61
4750;9;11;41;12;10;0.1;7;0.99065;0.05214;0;0;Vulpes.vulpes;Meles.meles;61
4751;9;12;41;51;30;0.427;29.9;0.63629;0.57732;0;0;Vulpes.vulpes;Homo_neand;61
4752;9;13;41;1;0;0.008;0.6;0.41429;1;0;0;Vulpes.vulpes;Homo.sapiens;61
4753;10;11;2;12;0;0.005;0.3;0.68447;1;0;0;Vulpes.lagopus;Meles.meles;61
4754;10;12;2;51;0;0.021;1.5;0.07081;1;0;0;Vulpes.lagopus;Homo_neand;61
4755;10;13;2;1;0;0;0;0.97143;1;0;0;Vulpes.lagopus;Homo.sapiens;61
4756;11;12;12;51;9;0.125;8.7;0.69465;0.58245;0;0;Meles.meles;Homo_neand;61
4757;11;13;12;1;0;0.002;0.2;0.82857;1;0;0;Meles.meles;Homo.sapiens;61
4758;12;13;51;1;0;0.01;0.7;0.27143;1;0;0;Homo_neand;Homo.sapiens;61
4759;1;2;16;34;9;0.111;7.8;0.83745;0.33909;0;0;Ursus.arctos;Ursus.spelaeus;62
4760;1;3;16;7;3;0.023;1.6;0.95676;0.19098;0;0;Ursus.arctos;Panthera.spelaea;62
4761;1;4;16;7;1;0.023;1.6;0.49245;0.85227;0;0;Ursus.arctos;Panthera.leo;62
4762;1;5;16;13;3;0.042;3;0.6633;0.61903;0;0;Ursus.arctos;Panthera.pardus;62
4763;1;6;16;9;3;0.029;2.1;0.88694;0.33546;0;0;Ursus.arctos;Felis.silvestris;62
4764;1;7;16;31;12;0.101;7.1;0.99916;0.00552;0;1;Ursus.arctos;Crocuta.crocuta;62
4765;1;8;16;41;13;0.134;9.4;0.99345;0.03251;0;1;Ursus.arctos;Canis.lupus;62
4766;1;9;16;39;9;0.127;8.9;0.62894;0.59575;0;0;Ursus.arctos;Vulpes.vulpes;62
4767;1;10;16;2;0;0.007;0.5;0.59255;1;0;0;Ursus.arctos;Vulpes.lagopus;62
4768;1;11;16;13;1;0.042;3;0.13897;0.97665;0;0;Ursus.arctos;Meles.meles;62
4769;1;12;16;51;10;0.167;11.7;0.22606;0.91372;0;0;Ursus.arctos;Homo_neand;62
4770;1;13;16;2;2;0.007;0.5;1;0.04969;0;1;Ursus.arctos;Homo.sapiens;62
4771;2;3;34;7;5;0.049;3.4;0.95512;0.19111;0;0;Ursus.spelaeus;Panthera.spelaea;62
4772;2;4;34;7;5;0.049;3.4;0.95512;0.19111;0;0;Ursus.spelaeus;Panthera.leo;62
4773;2;5;34;13;6;0.09;6.3;0.54599;0.69053;0;0;Ursus.spelaeus;Panthera.pardus;62
4774;2;6;34;9;5;0.062;4.4;0.78937;0.46266;0;0;Ursus.spelaeus;Felis.silvestris;62
4775;2;7;34;31;19;0.215;15.1;0.98413;0.0484;0;1;Ursus.spelaeus;Crocuta.crocuta;62
4776;2;8;34;41;28;0.284;19.9;0.99999;9.00E-05;0;1;Ursus.spelaeus;Canis.lupus;62
4777;2;9;34;39;23;0.271;18.9;0.98629;0.04298;0;1;Ursus.spelaeus;Vulpes.vulpes;62
4778;2;10;34;2;0;0.014;1;0.26087;1;0;0;Ursus.spelaeus;Vulpes.lagopus;62
4779;2;11;34;13;10;0.09;6.3;0.99577;0.02396;0;1;Ursus.spelaeus;Meles.meles;62
4780;2;12;34;51;21;0.354;24.8;0.03873;0.98974;1;0;Ursus.spelaeus;Homo_neand;62
4781;2;13;34;2;2;0.014;1;1;0.2323;0;0;Ursus.spelaeus;Homo.sapiens;62
4782;3;4;7;7;0;0.01;0.7;0.46153;1;0;0;Panthera.spelaea;Panthera.leo;62
4783;3;5;7;13;1;0.019;1.3;0.61407;0.77945;0;0;Panthera.spelaea;Panthera.pardus;62
4784;3;6;7;9;0;0.013;0.9;0.36393;1;0;0;Panthera.spelaea;Felis.silvestris;62
4785;3;7;7;31;4;0.044;3.1;0.86883;0.37105;0;0;Panthera.spelaea;Crocuta.crocuta;62
4786;3;8;7;41;6;0.059;4.1;0.98125;0.12753;0;0;Panthera.spelaea;Canis.lupus;62
4787;3;9;7;39;4;0.056;3.9;0.67946;0.62895;0;0;Panthera.spelaea;Vulpes.vulpes;62
4788;3;10;7;2;1;0.003;0.2;0.9913;0.1913;0;0;Panthera.spelaea;Vulpes.lagopus;62
4789;3;11;7;13;1;0.019;1.3;0.61407;0.77945;0;0;Panthera.spelaea;Meles.meles;62
4790;3;12;7;51;3;0.073;5.1;0.0809;0.98644;0;0;Panthera.spelaea;Homo_neand;62
4791;3;13;7;2;0;0.003;0.2;0.8087;1;0;0;Panthera.spelaea;Homo.sapiens;62
4792;4;5;7;13;0;0.019;1.3;0.22055;1;0;0;Panthera.leo;Panthera.pardus;62
4793;4;6;7;9;1;0.013;0.9;0.7808;0.63607;0;0;Panthera.leo;Felis.silvestris;62
4794;4;7;7;31;5;0.044;3.1;0.97385;0.13117;0;0;Panthera.leo;Crocuta.crocuta;62
4795;4;8;7;41;5;0.059;4.1;0.87247;0.38133;0;0;Panthera.leo;Canis.lupus;62
4796;4;9;7;39;4;0.056;3.9;0.67946;0.62895;0;0;Panthera.leo;Vulpes.vulpes;62
4797;4;10;7;2;0;0.003;0.2;0.8087;1;0;0;Panthera.leo;Vulpes.lagopus;62
4798;4;11;7;13;1;0.019;1.3;0.61407;0.77945;0;0;Panthera.leo;Meles.meles;62
4799;4;12;7;51;2;0.073;5.1;0.01356;0.9988;1;0;Panthera.leo;Homo_neand;62
4800;4;13;7;2;0;0.003;0.2;0.8087;1;0;0;Panthera.leo;Homo.sapiens;62
4801;5;6;13;9;6;0.024;1.7;0.99996;0.00082;0;1;Panthera.pardus;Felis.silvestris;62
4802;5;7;13;31;9;0.082;5.8;0.99002;0.04492;0;1;Panthera.pardus;Crocuta.crocuta;62
4803;5;8;13;41;8;0.109;7.6;0.70617;0.53288;0;0;Panthera.pardus;Canis.lupus;62
4804;5;9;13;39;9;0.103;7.2;0.92065;0.21983;0;0;Panthera.pardus;Vulpes.vulpes;62
4805;5;10;13;2;0;0.005;0.4;0.66087;1;0;0;Panthera.pardus;Vulpes.lagopus;62
4806;5;11;13;13;3;0.034;2.4;0.80869;0.45151;0;0;Panthera.pardus;Meles.meles;62
4807;5;12;13;51;10;0.135;9.5;0.75484;0.50601;0;0;Panthera.pardus;Homo_neand;62
4808;5;13;13;2;0;0.005;0.4;0.66087;1;0;0;Panthera.pardus;Homo.sapiens;62
4809;6;7;9;31;6;0.057;4;0.965;0.13847;0;0;Felis.silvestris;Crocuta.crocuta;62
4810;6;8;9;41;6;0.075;5.3;0.81165;0.44098;0;0;Felis.silvestris;Canis.lupus;62
4811;6;9;9;39;8;0.072;5;0.99674;0.03259;0;1;Felis.silvestris;Vulpes.vulpes;62
4812;6;10;9;2;0;0.004;0.3;0.75776;1;0;0;Felis.silvestris;Vulpes.lagopus;62
4813;6;11;9;13;4;0.024;1.7;0.99137;0.05467;0;0;Felis.silvestris;Meles.meles;62
4814;6;12;9;51;7;0.094;6.6;0.76718;0.53724;0;0;Felis.silvestris;Homo_neand;62
4815;6;13;9;2;0;0.004;0.3;0.75776;1;0;0;Felis.silvestris;Homo.sapiens;62
4816;7;8;31;41;23;0.259;18.2;0.99588;0.01626;0;1;Crocuta.crocuta;Canis.lupus;62
4817;7;9;31;39;19;0.247;17.3;0.85989;0.27631;0;0;Crocuta.crocuta;Vulpes.vulpes;62
4818;7;10;31;2;1;0.013;0.9;0.80745;0.69317;0;0;Crocuta.crocuta;Vulpes.lagopus;62
4819;7;11;31;13;6;0.082;5.8;0.67865;0.55994;0;0;Crocuta.crocuta;Meles.meles;62
4820;7;12;31;51;19;0.323;22.6;0.04763;0.98656;1;0;Crocuta.crocuta;Homo_neand;62
4821;7;13;31;2;2;0.013;0.9;1;0.19255;0;0;Crocuta.crocuta;Homo.sapiens;62
4822;8;9;41;39;26;0.326;22.8;0.96312;0.09715;0;0;Canis.lupus;Vulpes.vulpes;62
4823;8;10;41;2;1;0.017;1.2;0.66046;0.83188;0;0;Canis.lupus;Vulpes.lagopus;62
4824;8;11;41;13;11;0.109;7.6;0.9948;0.03222;0;1;Canis.lupus;Meles.meles;62
4825;8;12;41;51;26;0.427;29.9;0.03073;0.993;1;0;Canis.lupus;Homo_neand;62
4826;8;13;41;2;1;0.017;1.2;0.66046;0.83188;0;0;Canis.lupus;Homo.sapiens;62
4827;9;10;39;2;1;0.016;1.1;0.69317;0.80745;0;0;Vulpes.vulpes;Vulpes.lagopus;62
4828;9;11;39;13;11;0.103;7.2;0.99727;0.01914;0;1;Vulpes.vulpes;Meles.meles;62
4829;9;12;39;51;27;0.406;28.4;0.3121;0.84989;0;0;Vulpes.vulpes;Homo_neand;62
4830;9;13;39;2;1;0.016;1.1;0.69317;0.80745;0;0;Vulpes.vulpes;Homo.sapiens;62
4831;10;11;2;13;0;0.005;0.4;0.66087;1;0;0;Vulpes.lagopus;Meles.meles;62
4832;10;12;2;51;0;0.021;1.5;0.07081;1;0;0;Vulpes.lagopus;Homo_neand;62
4833;10;13;2;2;0;0.001;0.1;0.94327;1;0;0;Vulpes.lagopus;Homo.sapiens;62
4834;11;12;13;51;9;0.135;9.5;0.49399;0.75444;0;0;Meles.meles;Homo_neand;62
4835;11;13;13;2;0;0.005;0.4;0.66087;1;0;0;Meles.meles;Homo.sapiens;62
